305.22,307.42,309.57,311.62,313.56,315.34,316.92,318.26,319.29,319.97,320.26,320.09,319.46,318.32,316.69,314.6,312.1,309.26,306.19,0.02,0.15,0.06
305.68,308.32,310.91,313.41,315.77,317.97,319.93,321.61,322.95,323.86,324.3,324.18,323.46,322.12,320.15,317.57,314.45,310.89,307.03,0.02,0.15,0.07
306.15,309.27,312.33,315.3,318.13,320.78,323.19,325.29,326.99,328.2,328.85,328.83,328.07,326.53,324.18,321.06,317.23,312.83,308.02,0.02,0.15,0.08
306.65,310.26,313.83,317.31,320.65,323.82,326.73,329.32,331.47,333.08,334.03,334.19,333.45,331.72,328.98,325.23,320.58,315.17,309.22,0.02,0.15,0.09
307.16,311.3,315.4,319.42,323.33,327.07,330.57,333.74,336.46,338.58,339.96,340.41,339.77,337.91,334.76,330.31,324.67,318.04,310.71,0.02,0.15,0.1
307.69,312.37,317.03,321.63,326.15,330.52,334.7,338.56,341.97,344.77,346.75,347.66,347.27,345.35,341.79,336.54,329.73,321.61,312.55,0.02,0.15,0.11
308.23,313.46,318.68,323.89,329.05,334.13,339.06,343.74,348.02,351.69,354.5,356.11,356.18,354.37,350.43,344.28,336.06,326.09,314.87,0.02,0.15,0.12
308.76,314.52,320.32,326.14,331.98,337.81,343.59,349.21,354.53,359.33,363.27,365.93,366.8,365.34,361.14,354,344.05,331.76,317.81,0.02,0.15,0.13
309.25,315.54,321.88,328.31,334.83,341.45,348.13,354.82,361.37,367.57,373.03,377.21,379.4,378.75,374.51,366.29,354.22,338.98,321.54,0.02,0.15,0.14
309.71,316.46,323.32,330.31,337.49,344.89,352.51,360.34,368.29,376.16,383.59,389.93,394.19,395.08,391.27,381.93,367.2,348.15,326.26,0.02,0.15,0.15
306.73,310.32,313.65,316.6,319.08,321.04,322.42,323.24,323.49,323.22,322.46,321.28,319.73,317.86,315.75,313.42,310.95,308.36,305.7,0.025,0.05,0.05
307.85,312.51,316.81,320.6,323.77,326.23,327.94,328.9,329.14,328.71,327.67,326.1,324.08,321.69,318.99,316.05,312.94,309.69,306.37,0.025,0.05,0.06
309.13,315.02,320.43,325.16,329.08,332.07,334.1,335.17,335.34,334.67,333.27,331.25,328.69,325.7,322.38,318.78,315,311.07,307.06,0.025,0.05,0.07
310.66,317.99,324.69,330.51,335.25,338.81,341.14,342.27,342.27,341.28,339.42,336.83,333.64,329.99,325.96,321.66,317.15,312.51,307.78,0.025,0.05,0.08
312.5,321.57,329.81,336.89,342.57,346.72,349.31,350.4,350.13,348.67,346.2,342.92,339,334.57,329.77,324.69,319.42,314.01,308.53,0.025,0.05,0.09
